10,1000,13.0,14.0,100.0
time,Ekin,Epot,ElastE,Mol0-rx,Mol0-ry,Mol0-vx,Mol0-vy,Mol0-ax,Mol0-ay,Mol1-rx,Mol1-ry,Mol1-vx,Mol1-vy,Mol1-ax,Mol1-ay,Mol2-rx,Mol2-ry,Mol2-vx,Mol2-vy,Mol2-ax,Mol2-ay,Mol3-rx,Mol3-ry,Mol3-vx,Mol3-vy,Mol3-ax,Mol3-ay,Mol4-rx,Mol4-ry,Mol4-vx,Mol4-vy,Mol4-ax,Mol4-ay,Mol5-rx,Mol5-ry,Mol5-vx,Mol5-vy,Mol5-ax,Mol5-ay,Mol6-rx,Mol6-ry,Mol6-vx,Mol6-vy,Mol6-ax,Mol6-ay,Mol7-rx,Mol7-ry,Mol7-vx,Mol7-vy,Mol7-ax,Mol7-ay,Mol8-rx,Mol8-ry,Mol8-vx,Mol8-vy,Mol8-ax,Mol8-ay,Mol9-rx,Mol9-ry,Mol9-vx,Mol9-vy,Mol9-ax,Mol9-ay
0.09999999999999999,53544.525452314396,16.64868780096891,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-9.889221879393008E-4,-6.023449410228483E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-4.241719832999198E-4,8.72868781733876E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,0.0022831222983313174,-0.011186179151377892,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-0.0022831222983313174,0.011186179151377892,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-1.590140100210384,-0.3065551885355976,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,0.0013869001643601463,7.651017364898098E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.8109002271744706E-4,-2.4362289455414515E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-0.0016732733308066636,-0.0016906631513683517,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.023740321208816147,0.01647402270369075,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,1.5684803363619713,0.2909798263006285
0.10999999999999999,53532.58808635874,25.282083788839063,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-8.219601330369251E-4,-5.050511115778497E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-3.585357556606977E-4,7.409776095462674E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,0.0019364639396547817,-0.009980538336250759,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-0.0019364639396547817,0.009980538336250759,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-1.8443141451932958,-0.3561937525211406,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,0.0012185255109952687,6.454299208906477E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.7521741320793316E-4,-2.3949692348794815E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-0.0014920261664027473,-0.0014619904185990235,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.027480054477801247,0.018652572297468164,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,1.8186633046728076,0.3383613111469004
0.11999999999999998,53518.74500823648,35.47270258812871,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-6.780066050985343E-4,-4.205478645181254E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-3.036916753043303E-4,6.30274251876504E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,0.0016394425186599898,-0.008902218072662227,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-0.0016394425186599898,0.008902218072662227,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-2.1417092544898555,-0.41436295403793283,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,0.0010745068280143704,5.34178762333875E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.6943952649837685E-4,-2.3544418098904858E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-0.0013296201303572318,-0.0012548259786867488,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.03181551240659258,0.02110975712800266,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,2.111499993192507,0.3939995619199137
0.12999999999999998,53502.688499951,47.50434154636355,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-5.538070388812141E-4,-3.471193882526337E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-2.577634396436453E-4,5.371578009055125E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,0.0013853150852375306,-0.007938466232879894,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-0.0013853150852375306,0.007938466232879894,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-2.490009458718215,-0.482596909513549,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,9.519612897366446E-4,4.284718886187302E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.6375477245605413E-4,-2.314633110611404E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-0.0011855527689400437,-0.0010645500915195637,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.036841271216373955,0.023878214516288018,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,2.4545771042320252,0.4593961980985701
0.13999999999999999,53484.060593256974,61.709120609249645,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-4.4658862913237704E-4,-2.8328996205640046E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-2.1921820928507695E-4,4.5867200727145116E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,0.0011681971042511088,-0.00707766582799521,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-0.0011681971042511088,0.00707766582799521,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-2.898259768435778,-0.5627057070785506,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,8.486055570859618E-4,3.253508385288543E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.581615890187921E-4,-2.2755298408304092E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-0.0010592698571595224,-8.867551599846509E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.04266670840950044,0.026993703278751537,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,2.8568276927537872,0.5363255790601229
0.15,53462.44607347726,78.47455249960394,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-3.539857761544177E-4,-2.277889325712061E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-1.8680065685896746E-4,3.9238416230490944E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,9.829637083070563E-4,-0.00630926120166124,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-9.829637083070563E-4,0.00630926120166124,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-3.3770824531047534,-0.656820241498931,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,7.627203478858405E-4,2.2164517329640928E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.526584416010562E-4,-2.2371189622253474E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-9.502796824426541E-4,-7.170516858340837E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.04941830712876838,0.03049526758107105,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,3.3287451501851564,0.6268794970968865
0.16,53437.364706488064,97.81347915742529,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-2.739775567598822E-4,-1.7952099853730985E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-1.5948025632304966E-4,3.362877819201588E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,8.251602342123841E-4,-0.005623683603697492,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-8.251602342123841E-4,0.005623683603697492,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-3.938972345206224,-0.767466406848905,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,6.93140697168185E-4,1.138184835404964E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.472438225262711E-4,-2.1993876887260519E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-8.582619707761534E-4,-5.50866084299522E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.05730267587456817,0.034450507852392294,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,3.8826154922408733,0.7335161185827614
0.17,53408.26471217385,121.0947046269833,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-2.0483520501233014E-4,-1.3754097087533468E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-1.3640904161223044E-4,2.887242140859944E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,6.909216081493327E-4,-0.005012277531632257,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-6.909216081493327E-4,0.005012277531632257,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-4.598310493310943,-0.8975196933422146,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,6.392748864412826E-4,-2.220085811794237E-6,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.4191625048235756E-4,-2.162323481078576E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-7.831804150757866E-4,-3.8321593539170404E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.06637716724668354,0.03885838026124948,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,4.532760392090001,0.8591117982070658
0.18000000000000002,53374.51606192465,148.5047468093149,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-1.4507793725117404E-4,-1.0103231004720891E-4,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-1.1688766655165096E-4,2.4831933169164913E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,5.769000571485589E-4,-0.0044672289108302135,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-5.769000571485589E-4,0.0044672289108302135,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-5.3719450206563,-1.0503991381989815,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,6.011572733110044E-4,-1.313522548309717E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.366742699979746E-4,-2.1259140415929564E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-7.254089102054831E-4,-2.0844615020244406E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.07689059639358461,0.043791056070976664,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,5.295777315773411,1.007013184915553
0.19000000000000003,53335.40440629576,180.72577505273765,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-9.343574314212976E-5,-6.928885500485747E-5,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-1.0033806486102088E-4,2.1393228247865937E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,4.8020057130026113E-4,-0.003981495914200333,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-4.8020057130026113E-4,0.003981495914200333,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-6.279192338943855,-1.2300235735539982,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,5.79543193801402E-4,-2.795526611756412E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.315164509373109E-4,-2.090147309058631E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-6.858836809101167E-4,-1.990608363281203E-5,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.0890702801224865,0.049302238778254584,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,6.190753689567418,1.1810851648239842
0.20000000000000004,53290.12902397978,218.5269980551723,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-4.8818000517773384E-5,-4.1699251807512255E-5,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-8.62813716675182E-5,1.8461390022038234E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,3.983235150218255E-4,-0.0035487429963655037,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-3.983235150218255E-4,0.0035487429963655037,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-7.342047574235024,-1.4408708583483627,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,5.760580567769098E-4,-4.5427999751201513E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.264413880116435E-4,-2.0550114538142562E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-6.662966589883578E-4,1.9045757919076923E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.1031801487666912,0.05544966519039568,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,7.2394192048307415,1.3857476020732569
0.21000000000000005,53237.80516479298,262.763657801163,0.0,33.04258192675702,37.37011458333724,4.631557350198731,0.907721624012522,-1.0286965996317689E-5,-1.773366831065191E-5,11.454801917509775,96.35598838539923,-3.784004141766562,-3.167053066437282,-7.432005034312734E-5,1.59572876715451E-4,62.54823422416015,9.807444271672459,14.590711446945818,-7.2915066513878095,3.291137804033744E-4,-0.003163278530084991,51.083283497569134,27.979914327742264,7.040125233012039,16.290446818206338,-3.291137804033744E-4,0.003163278530084991,52.40164974696068,68.62845587011817,-0.8901097122626433,-6.384300999767082,-8.585227686049022,-1.6879929179251258,93.03231008338923,61.827746220702466,8.127542011615754,-18.433463240415684,5.934181459365294E-4,-6.649885193456952E-4,24.90172049397293,14.551058000634374,16.46986895280121,18.099688448129886,-3.214477003061227E-4,-2.0204948729603712E-4,-0.1540957154512163,76.34265253637116,-7.723021825405733,9.107370688528158,-6.693502750492412E-4,4.326247196351189E-4,10.48862666528224,83.79773380205116,-6.153706793866352,-6.571841073678522,0.11952735784568984,0.062295306292132466,74.6548456935609,7.656785455270551,-5.9243406106708845,-13.159229280630077,8.466182315049089,1.6259901857115953
